series,timepoints,value
T280,18,182602.0
T280,19,196247.0
T280,20,182088.0
T280,21,189868.0
T280,22,183890.0
T280,23,178714.0
T280,24,178590.0
T280,25,197639.0
T280,26,181368.0
T280,27,181411.0
T280,28,201889.0
T280,29,191619.0
T280,30,185402.0
T280,31,193366.0
T280,32,187407.0
T280,33,196011.0
T280,34,185880.0
T280,35,189520.0
T280,36,187715.0
T280,37,191620.0
T280,38,177713.0
T280,39,174839.0
T280,40,188161.0
T280,41,165637.0
T280,42,170626.0
T280,43,162059.0
T280,44,156011.0
T280,45,155055.0
T280,46,155219.0
T280,47,156330.0
T280,48,162179.0
T280,49,163857.0
T280,50,165398.0
T280,51,145935.0
T280,52,147329.0
T280,53,160174.0
T280,54,152607.0
T280,55,154188.0
T280,56,150672.0
T280,57,144245.0
T280,58,148973.0
T280,59,145494.0
T280,60,140447.0
T280,61,152688.0
T280,62,149289.0
T280,63,153178.0
T280,64,151712.0
T280,65,142426.0
T280,66,149693.0
T280,67,153664.0
T280,68,156606.0
T280,69,157856.0
T280,70,162199.0
T280,71,159001.0
T280,72,157373.0
T280,73,155666.0
T280,74,160982.0
T280,75,164002.0
T280,76,162250.0
T280,77,178699.0
T280,78,185602.0
T280,79,181407.0
T280,80,178446.0
T280,81,181577.0
T280,82,184968.0
T280,83,181349.0
T280,84,197356.0
T280,85,195423.0
T280,86,192868.0
T280,87,183606.0
T280,88,180156.0
T280,89,176005.0
T280,90,169055.0
T280,91,170014.0
T280,92,169496.0
T280,93,166604.0
T280,94,160738.0
T280,95,140535.0
T280,96,145389.0
T280,97,138695.0
T280,98,133150.0
T280,99,132654.0
T280,100,139880.0
T280,101,143416.0
T280,102,143014.0
T280,103,134232.0
T280,104,135449.0
T280,105,144666.0
T280,106,141621.0
T280,107,138063.0
T280,108,139832.0
T280,109,137197.0
T280,110,134027.0
T280,111,135381.0
T280,112,133706.0
T280,113,136000.0
T280,114,140599.0
T280,115,137208.0
T280,116,131298.0
T280,117,131280.0
T280,118,142583.0
T280,119,146189.0
T280,120,138621.0
T280,121,153666.0
T280,122,158576.0
T280,123,166742.0
T280,124,142435.0
T280,125,146748.0
T280,126,151203.0
T280,127,167665.0
T280,128,171831.0
T280,129,162188.0
T280,130,163865.0
T280,131,171623.0
T280,132,178946.0
T280,133,174206.0
T280,134,172787.0
T280,135,178868.0
T280,136,175418.0
T280,137,173881.0
T280,138,180726.0
T280,139,177127.0
T280,140,175528.0
T280,141,167052.0
T280,142,162159.0
T280,143,161752.0
T280,144,157256.0
T280,145,151168.0
T280,146,155940.0
T280,147,150900.0
T280,148,138819.0
T280,149,139617.0
T280,150,141842.0
T280,151,137234.0
T280,152,135446.0
T280,153,134144.0
T280,154,139026.0
T280,155,130264.0
T281,0,338915.0
T281,1,361307.0
T281,2,378155.0
T281,3,374224.0
T281,4,370353.0
T281,5,357263.0
T281,6,367203.0
T281,7,363429.0
T281,8,383713.0
T281,9,380293.0
T281,10,382556.0
T281,11,366669.0
T281,12,374820.0
T281,13,365696.0
T281,14,351142.0
T281,15,361799.0
T281,16,372263.0
T281,17,371905.0
T281,18,396220.0
T281,19,406753.0
T281,20,389447.0
T281,21,412146.0
T281,22,423385.0
T281,23,411628.0
T281,24,402598.0
T281,25,445423.0
T281,26,411786.0
T281,27,420339.0
T281,28,446419.0
T281,29,433229.0
T281,30,419984.0
T281,31,426889.0
T281,32,417376.0
T281,33,445865.0
T281,34,428159.0
T281,35,432626.0
T281,36,430941.0
T281,37,424929.0
T281,38,398043.0
T281,39,400427.0
T281,40,403209.0
T281,41,374535.0
T281,42,384618.0
T281,43,370117.0
T281,44,364563.0
T281,45,357392.0
T281,46,361408.0
T281,47,357122.0
T281,48,368987.0
T281,49,384682.0
T281,50,389680.0
T281,51,347309.0
T281,52,346851.0
T281,53,376767.0
T281,54,367882.0
T281,55,360741.0
T281,56,362049.0
T281,57,352298.0
T281,58,358325.0
T281,59,364228.0
T281,60,345398.0
T281,61,358853.0
T281,62,350523.0
T281,63,353344.0
T281,64,355519.0
T281,65,342573.0
T281,66,350103.0
T281,67,354599.0
T281,68,362793.0
T281,69,342692.0
T281,70,364360.0
T281,71,353545.0
T281,72,348117.0
T281,73,336631.0
T281,74,354798.0
T281,75,352500.0
T281,76,353106.0
T281,77,419572.0
T281,78,442823.0
T281,79,418942.0
T281,80,382987.0
T281,81,389880.0
T281,82,409973.0
T281,83,413792.0
T281,84,424116.0
T281,85,421371.0
T281,86,414429.0
T281,87,405312.0
T281,88,395111.0
T281,89,391739.0
T281,90,395008.0
T281,91,365633.0
T281,92,352135.0
T281,93,348777.0
T281,94,344338.0
T281,95,317391.0
T281,96,322760.0
T281,97,315507.0
T281,98,298794.0
T281,99,296322.0
T281,100,310682.0
T281,101,325831.0
T281,102,330320.0
T281,103,307441.0
T281,104,309302.0
T281,105,334932.0
T281,106,318439.0
T281,107,323833.0
T281,108,323214.0
T281,109,324274.0
T281,110,325708.0
T281,111,321710.0
T281,112,319549.0
T281,113,307591.0
T281,114,303788.0
T281,115,309622.0
T281,116,298296.0
T281,117,304541.0
T281,118,314050.0
T281,119,316998.0
T281,120,303825.0
T281,121,321924.0
T281,122,334018.0
T281,123,348413.0
T281,124,316222.0
T281,125,314176.0
T281,126,334944.0
T281,127,364372.0
T281,128,369798.0
T281,129,356320.0
T281,130,353798.0
T281,131,380099.0
T281,132,385117.0
T281,133,377879.0
T281,134,382484.0
T281,135,388538.0
T281,136,382105.0
T281,137,383356.0
T281,138,400591.0
T281,139,390215.0
T281,140,372528.0
T281,141,368302.0
T281,142,347007.0
T281,143,348537.0
T281,144,341242.0
T281,145,333762.0
T281,146,355974.0
T281,147,343450.0
T281,148,313457.0
T281,149,308566.0
T281,150,302336.0
T281,151,298189.0
T281,152,316221.0
T281,153,316120.0
T281,154,342822.0
T281,155,325683.0
T282,0,787923.0
T282,1,810222.0
T282,2,767269.0
T282,3,812057.0
T282,4,791421.0
T282,5,774893.0
T282,6,760656.0
T282,7,799845.0
T282,8,805426.0
T282,9,822949.0
T282,10,855737.0
T282,11,815370.0
T282,12,865577.0
T282,13,823415.0
T282,14,795380.0
T282,15,770905.0
T282,16,776619.0
T282,17,777998.0
T282,18,870701.0
T282,19,912700.0
T282,20,846419.0
T282,21,915722.0
T282,22,890656.0
T282,23,858230.0
T282,24,884463.0
T282,25,984256.0
T282,26,919824.0
T282,27,908406.0
T282,28,1015982.0
T282,29,963256.0
T282,30,948284.0
T282,31,954072.0
T282,32,931854.0
T282,33,978518.0
T282,34,907027.0
T282,35,926364.0
T282,36,925785.0
T282,37,899366.0
T282,38,842684.0
T282,39,857480.0
T282,40,838344.0
T282,41,786668.0
T282,42,795878.0
T282,43,777987.0
T282,44,756214.0
T282,45,729279.0
T282,46,740858.0
T282,47,716967.0
T282,48,736987.0
T282,49,769890.0
T282,50,796699.0
T282,51,710079.0
T282,52,689011.0
T282,53,747070.0
T282,54,731376.0
T282,55,742487.0
T282,56,727020.0
T282,57,703632.0
T282,58,726432.0
T282,59,731283.0
T282,60,699827.0
T282,61,736333.0
T282,62,721009.0
T282,63,736022.0
T282,64,756998.0
T282,65,710303.0
T282,66,748436.0
T282,67,748585.0
T282,68,755034.0
T282,69,720685.0
T282,70,798716.0
T282,71,750343.0
T282,72,742714.0
T282,73,730728.0
T282,74,764308.0
T282,75,766388.0
T282,76,760511.0
T282,77,828829.0
T282,78,892318.0
T282,79,923150.0
T282,80,882517.0
T282,81,877056.0
T282,82,962898.0
T282,83,1012476.0
T282,84,907240.0
T282,85,926996.0
T282,86,907602.0
T282,87,910292.0
T282,88,875185.0
T282,89,891401.0
T282,90,873504.0
T282,91,846121.0
T282,92,839428.0
T282,93,845098.0
T282,94,813696.0
T282,95,778660.0
T282,96,796633.0
T282,97,810480.0
T282,98,786189.0
T282,99,714056.0
T282,100,714032.0
T282,101,726958.0
T282,102,734708.0
T282,103,652703.0
T282,104,624670.0
T282,105,689438.0
T282,106,705015.0
T282,107,700965.0
T282,108,701097.0
T282,109,698845.0
T282,110,710689.0
T282,111,686817.0
T282,112,706812.0
T282,113,705099.0
T282,114,712414.0
T282,115,709237.0
T282,116,705551.0
T282,117,756352.0
T282,118,794010.0
T282,119,813309.0
T282,120,748468.0
T282,121,831678.0
T282,122,861537.0
T282,123,857736.0
T282,124,732197.0
T282,125,748289.0
T282,126,760130.0
T282,127,859035.0
T282,128,860653.0
T282,129,810011.0
T282,130,800243.0
T282,131,877024.0
T282,132,927068.0
T282,133,903904.0
T282,134,887981.0
T282,135,955489.0
T282,136,940933.0
T282,137,877884.0
T282,138,858309.0
T282,139,853283.0
T282,140,869584.0
T282,141,878144.0
T282,142,890942.0
T282,143,848612.0
T282,144,801052.0
T282,145,793406.0
T282,146,856964.0
T282,147,828473.0
T282,148,747330.0
T282,149,763563.0
T282,150,791726.0
T282,151,788950.0
T282,152,790269.0
T282,153,746994.0
T282,154,752977.0
T282,155,690740.0
T283,0,127587.0
T283,1,130722.0
T283,2,129909.0
T283,3,125574.0
T283,4,122688.0
T283,5,121972.0
T283,6,119851.0
T283,7,124825.0
T283,8,129701.0
T283,9,131714.0
T283,10,132796.0
T283,11,127106.0
T283,12,134545.0
T283,13,130342.0
T283,14,129125.0
T283,15,130940.0
T283,16,134254.0
T283,17,134146.0
T283,18,142306.0
T283,19,143876.0
T283,20,141478.0
T283,21,144946.0
T283,22,148936.0
T283,23,144134.0
T283,24,144064.0
T283,25,149438.0
T283,26,141517.0
T283,27,144400.0
T283,28,149165.0
T283,29,147636.0
T283,30,144758.0
T283,31,148097.0
T283,32,153916.0
T283,33,156064.0
T283,34,151228.0
T283,35,153118.0
T283,36,153013.0
T283,37,151994.0
T283,38,148131.0
T283,39,150536.0
T283,40,151296.0
T283,41,148264.0
T283,42,155856.0
T283,43,147798.0
T283,44,140462.0
T283,45,137959.0
T283,46,139158.0
T283,47,137541.0
T283,48,144669.0
T283,49,143733.0
T283,50,152372.0
T283,51,136959.0
T283,52,132980.0
T283,53,142295.0
T283,54,141698.0
T283,55,141362.0
T283,56,139009.0
T283,57,131287.0
T283,58,136647.0
T283,59,138660.0
T283,60,128055.0
T283,61,137221.0
T283,62,130953.0
T283,63,134016.0
T283,64,140019.0
T283,65,139145.0
T283,66,139145.0
T283,67,139145.0
T283,68,139145.0
T283,69,139145.0
T283,70,139145.0
T283,71,139145.0
T283,72,139145.0
T283,73,139145.0
T283,74,139145.0
T283,75,139145.0
T283,76,139145.0
T283,77,139145.0
T283,78,143791.0
T283,79,162191.0
T283,80,157291.0
T283,81,158738.0
T283,82,160271.0
T283,83,158457.0
T283,84,160381.0
T283,85,160576.0
T283,86,157956.0
T283,87,157223.0
T283,88,150594.0
T283,89,152299.0
T283,90,153837.0
T283,91,155792.0
T283,92,156295.0
T283,93,155635.0
T283,94,152759.0
T283,95,142408.0
T283,96,144314.0
T283,97,140438.0
T283,98,142927.0
T283,99,131705.0
T283,100,130864.0
T283,101,137227.0
T283,102,139172.0
T283,103,133347.0
T283,104,134752.0
T283,105,139047.0
T283,106,136810.0
T283,107,136541.0
T283,108,134002.0
T283,109,135121.0
T283,110,137215.0
T283,111,133170.0
T283,112,133863.0
T283,113,132263.0
T283,114,131738.0
T283,115,127325.0
T283,116,123154.0
T283,117,123891.0
T283,118,132086.0
T283,119,137134.0
T283,120,131247.0
T283,121,133897.0
T283,122,133646.0
T283,123,132003.0
T283,124,123443.0
T283,125,126988.0
T283,126,129144.0
T283,127,139085.0
T283,128,139699.0
T283,129,133491.0
T283,130,131551.0
T283,131,135276.0
T283,132,136850.0
T283,133,135268.0
T283,134,140890.0
T283,135,141053.0
T283,136,136852.0
T283,137,135759.0
T283,138,140057.0
T283,139,140528.0
T283,140,141904.0
T283,141,138081.0
T283,142,133058.0
T283,143,135480.0
T283,144,133304.0
T283,145,131306.0
T283,146,134150.0
T283,147,130047.0
T283,148,122295.0
T283,149,120798.0
T283,150,122510.0
T283,151,116348.0
T283,152,113179.0
T283,153,110533.0
T283,154,111996.0
T283,155,107349.0
T284,0,54776.0
T284,1,58726.0
T284,2,59466.0
T284,3,59249.0
T284,4,60010.0
T284,5,59623.0
T284,6,59803.0
T284,7,58261.0
T284,8,58883.0
T284,9,59788.0
T284,10,59734.0
T284,11,58207.0
T284,12,61925.0
T284,13,61285.0
T284,14,60214.0
T284,15,61592.0
T284,16,60929.0
T284,17,60326.0
T284,18,66051.0
T284,19,69650.0
T284,20,65360.0
T284,21,67881.0
T284,22,67835.0
T284,23,68515.0
T284,24,69544.0
T284,25,78603.0
T284,26,69919.0
T284,27,69046.0
T284,28,80105.0
T284,29,76900.0
T284,30,73994.0
T284,31,78084.0
T284,32,74135.0
T284,33,78703.0
T284,34,71208.0
T284,35,73206.0
T284,36,71231.0
T284,37,71586.0
T284,38,64599.0
T284,39,64934.0
T284,40,67019.0
T284,41,61167.0
T284,42,62059.0
T284,43,60360.0
T284,44,59090.0
T284,45,57896.0
T284,46,58768.0
T284,47,59306.0
T284,48,58167.0
T284,49,59415.0
T284,50,61102.0
T284,51,54645.0
T284,52,53743.0
T284,53,57661.0
T284,54,60572.0
T284,55,60441.0
T284,56,60189.0
T284,57,58716.0
T284,58,57648.0
T284,59,57963.0
T284,60,56582.0
T284,61,57528.0
T284,62,56740.0
T284,63,57462.0
T284,64,59808.0
T284,65,57622.0
T284,66,58983.0
T284,67,61743.0
T284,68,63513.0
T284,69,60311.0
T284,70,64887.0
T284,71,63191.0
T284,72,63169.0
T284,73,63170.0
T284,74,66093.0
T284,75,67088.0
T284,76,66907.0
T284,77,83227.0
T284,78,85098.0
T284,79,83201.0
T284,80,79421.0
T284,81,77437.0
T284,82,78742.0
T284,83,79707.0
T284,84,84483.0
T284,85,86078.0
T284,86,78715.0
T284,87,77496.0
T284,88,75430.0
T284,89,74262.0
T284,90,71890.0
T284,91,66861.0
T284,92,66954.0
T284,93,64593.0
T284,94,64057.0
T284,95,60095.0
T284,96,61768.0
T284,97,59109.0
T284,98,56649.0
T284,99,57023.0
T284,100,59835.0
T284,101,61687.0
T284,102,63764.0
T284,103,57218.0
T284,104,57093.0
T284,105,60707.0
T284,106,60162.0
T284,107,59601.0
T284,108,58314.0
T284,109,58681.0
T284,110,59780.0
T284,111,58475.0
T284,112,59148.0
T284,113,60148.0
T284,114,59517.0
T284,115,60267.0
T284,116,57911.0
T284,117,56661.0
T284,118,59577.0
T284,119,59264.0
T284,120,55693.0
T284,121,59991.0
T284,122,61997.0
T284,123,63284.0
T284,124,55230.0
T284,125,55843.0
T284,126,59291.0
T284,127,66323.0
T284,128,65716.0
T284,129,61753.0
T284,130,63798.0
T284,131,70932.0
T284,132,73419.0
T284,133,69234.0
T284,134,68867.0
T284,135,70845.0
T284,136,72339.0
T284,137,71876.0
T284,138,73126.0
T284,139,75764.0
T284,140,68997.0
T284,141,65292.0
T284,142,63382.0
T284,143,64998.0
T284,144,62477.0
T284,145,61210.0
T284,146,65880.0
T284,147,64136.0
T284,148,59145.0
T284,149,58335.0
T284,150,57535.0
T284,151,58556.0
T284,152,56063.0
T284,153,54607.0
T284,154,58878.0
T284,155,54856.0
T285,0,159955.0
T285,1,175114.0
T285,2,168260.0
T285,3,160120.0
T285,4,168689.0
T285,5,170760.0
T285,6,167234.0
T285,7,165849.0
T285,8,160388.0
T285,9,163155.0
T285,10,156171.0
T285,11,150682.0
T285,12,152044.0
T285,13,151817.0
T285,14,147831.0
T285,15,151370.0
T285,16,147236.0
T285,17,145683.0
T285,18,160144.0
T285,19,167913.0
T285,20,150978.0
T285,21,161918.0
T285,22,180395.0
T285,23,172335.0
T285,24,176475.0
T285,25,193222.0
T285,26,180300.0
T285,27,169684.0
T285,28,169549.0
T285,29,162078.0
T285,30,157821.0
T285,31,163459.0
T285,32,167388.0
T285,33,174596.0
T285,34,154279.0
T285,35,165867.0
T285,36,165763.0
T285,37,160521.0
T285,38,144531.0
T285,39,135304.0
T285,40,141926.0
T285,41,131881.0
T285,42,144861.0
T285,43,139099.0
T285,44,128239.0
T285,45,130292.0
T285,46,136866.0
T285,47,154404.0
T285,48,142717.0
T285,49,148347.0
T285,50,135769.0
T285,51,127723.0
T285,52,135789.0
T285,53,140072.0
T285,54,144592.0
T285,55,141338.0
T285,56,135022.0
T285,57,157120.0
T285,58,143579.0
T285,59,153374.0
T285,60,142323.0
T285,61,133907.0
T285,62,126422.0
T285,63,122625.0
T285,64,126176.0
T285,65,119324.0
T285,66,121962.0
T285,67,125934.0
T285,68,131542.0
T285,69,123879.0
T285,70,133419.0
T285,71,129797.0
T285,72,129550.0
T285,73,124544.0
T285,74,131152.0
T285,75,127685.0
T285,76,129050.0
T285,77,166739.0
T285,78,180850.0
T285,79,171167.0
T285,80,148795.0
T285,81,146916.0
T285,82,163267.0
T285,83,166416.0
T285,84,172956.0
T285,85,156467.0
T285,86,156005.0
T285,87,154306.0
T285,88,146797.0
T285,89,149208.0
T285,90,149208.0
T285,91,142418.0
T285,92,136009.0
T285,93,135810.0
T285,94,126278.0
T285,95,112905.0
T285,96,116061.0
T285,97,109280.0
T285,98,117793.0
T285,99,124908.0
T285,100,120147.0
T285,101,121580.0
T285,102,124480.0
T285,103,115035.0
T285,104,111393.0
T285,105,117692.0
T285,106,125582.0
T285,107,133877.0
T285,108,127613.0
T285,109,122052.0
T285,110,128947.0
T285,111,108828.0
T285,112,110034.0
T285,113,110399.0
T285,114,110095.0
T285,115,110611.0
T285,116,103704.0
T285,117,105952.0
T285,118,113086.0
T285,119,113086.0
T285,120,107636.0
T285,121,118734.0
T285,122,125957.0
T285,123,141610.0
T285,124,125580.0
T285,125,120159.0
T285,126,142999.0
T285,127,161179.0
T285,128,159899.0
T285,129,150955.0
T285,130,154730.0
T285,131,154452.0
T285,132,156177.0
T285,133,149370.0
T285,134,147691.0
T285,135,150040.0
T285,136,148390.0
T285,137,143899.0
T285,138,147443.0
T285,139,147441.0
T285,140,142722.0
T285,141,146754.0
T285,142,138435.0
T285,143,133083.0
T285,144,129280.0
T285,145,124676.0
T285,146,139752.0
T285,147,123984.0
T285,148,113381.0
T285,149,107047.0
T285,150,105003.0
T285,151,112618.0
T285,152,114084.0
T285,153,108990.0
T285,154,112773.0
T285,155,120250.0
T286,0,65382.0
T286,1,67720.0
T286,2,66470.0
T286,3,66717.0
T286,4,66010.0
T286,5,63402.0
T286,6,64098.0
T286,7,64484.0
T286,8,64579.0
T286,9,62775.0
T286,10,56945.0
T286,11,54358.0
T286,12,55468.0
T286,13,53360.0
T286,14,51248.0
T286,15,49952.0
T286,16,50442.0
T286,17,50773.0
T286,18,54025.0
T286,19,52821.0
T286,20,51760.0
T286,21,39866.0
T286,22,52480.0
T286,23,53368.0
T286,24,53384.0
T286,25,56310.0
T286,26,48574.0
T286,27,52763.0
T286,28,56209.0
T286,29,47700.0
T286,30,53678.0
T286,31,54239.0
T286,32,54013.0
T286,33,55895.0
T286,34,54070.0
T286,35,57288.0
T286,36,56414.0
T286,37,55405.0
T286,38,52328.0
T286,39,50114.0
T286,40,46381.0
T286,41,50443.0
T286,42,51819.0
T286,43,51553.0
T286,44,50321.0
T286,45,47943.0
T286,46,49325.0
T286,47,50972.0
T286,48,58502.0
T286,49,58582.0
T286,50,58097.0
T286,51,51054.0
T286,52,52971.0
T286,53,52213.0
T286,54,58335.0
T286,55,58757.0
T286,56,58211.0
T286,57,58501.0
T286,58,58108.0
T286,59,57535.0
T286,60,57952.0
T286,61,55776.0
T286,62,57929.0
T286,63,57018.0
T286,64,58266.0
T286,65,58839.0
T286,66,54028.0
T286,67,56604.0
T286,68,56852.0
T286,69,60231.0
T286,70,47013.0
T286,71,50873.0
T286,72,56310.0
T286,73,55252.0
T286,74,58977.0
T286,75,56764.0
T286,76,57647.0
T286,77,64691.0
T286,78,66192.0
T286,79,64921.0
T286,80,63723.0
T286,81,62523.0
T286,82,61788.0
T286,83,62743.0
T286,84,64086.0
T286,85,63325.0
T286,86,63366.0
T286,87,63183.0
T286,88,61490.0
T286,89,62453.0
T286,90,61854.0
T286,91,61050.0
T286,92,59393.0
T286,93,58558.0
T286,94,61075.0
T286,95,60195.0
T286,96,60681.0
T286,97,57812.0
T286,98,60180.0
T286,99,62151.0
T286,100,62352.0
T286,101,61650.0
T286,102,69370.0
T286,103,65206.0
T286,104,62623.0
T286,105,66270.0
T286,106,68114.0
T286,107,68774.0
T286,108,55850.0
T286,109,56569.0
T286,110,55886.0
T286,111,55678.0
T286,112,54644.0
T286,113,53239.0
T286,114,51106.0
T286,115,51913.0
T286,116,52244.0
T286,117,51108.0
T286,118,51729.0
T286,119,53403.0
T286,120,49757.0
T286,121,49733.0
T286,122,49920.0
T286,123,47257.0
T286,124,51920.0
T286,125,55750.0
T286,126,58617.0
T286,127,61166.0
T286,128,60436.0
T286,129,57616.0
T286,130,57708.0
T286,131,58909.0
T286,132,59428.0
T286,133,59262.0
T286,134,58774.0
T286,135,57664.0
T286,136,55323.0
T286,137,62537.0
T286,138,65065.0
T286,139,63635.0
T286,140,61236.0
T286,141,57815.0
T286,142,56262.0
T286,143,57930.0
T286,144,55289.0
T286,145,55659.0
T286,146,61450.0
T286,147,56326.0
T286,148,52064.0
T286,149,53813.0
T286,150,66673.0
T286,151,61918.0
T286,152,63540.0
T286,153,64847.0
T286,154,65203.0
T286,155,55539.0
T287,0,59267.0
T287,1,66579.0
T287,2,66463.0
T287,3,64105.0
T287,4,67739.0
T287,5,67018.0
T287,6,66678.0
T287,7,61933.0
T287,8,57561.0
T287,9,54912.0
T287,10,54849.0
T287,11,54011.0
T287,12,50200.0
T287,13,53839.0
T287,14,52872.0
T287,15,57056.0
T287,16,54001.0
T287,17,57969.0
T287,18,51997.0
T287,19,48130.0
T287,20,50382.0
T287,21,51708.0
T287,22,53990.0
T287,23,45081.0
T287,24,43317.0
T287,25,43595.0
T287,26,43725.0
T287,27,44307.0
T287,28,43127.0
T287,29,43898.0
T287,30,45536.0
T287,31,45859.0
T287,32,45373.0
T287,33,45632.0
T287,34,45873.0
T287,35,45793.0
T287,36,46732.0
T287,37,46068.0
T287,38,45832.0
T287,39,46229.0
T287,40,46551.0
T287,41,48903.0
T287,42,47144.0
T287,43,52323.0
T287,44,56441.0
T287,45,54879.0
T287,46,57753.0
T287,47,57784.0
T287,48,58121.0
T287,49,58851.0
T287,50,63140.0
T287,51,48636.0
T287,52,47321.0
T287,53,53192.0
T287,54,54733.0
T287,55,53700.0
T287,56,56117.0
T287,57,57287.0
T287,58,56095.0
T287,59,56644.0
T287,60,56649.0
T287,61,56281.0
T287,62,55565.0
T287,63,53901.0
T287,64,56019.0
T287,65,50775.0
T287,66,53503.0
T287,67,44092.0
T287,68,44141.0
T287,69,44725.0
T287,70,41634.0
T287,71,44548.0
T287,72,44323.0
T287,73,43990.0
T287,74,52898.0
T287,75,53673.0
T287,76,52960.0
T287,77,68307.0
T287,78,71920.0
T287,79,68613.0
T287,80,65445.0
T287,81,60635.0
T287,82,59545.0
T287,83,58657.0
T287,84,57807.0
T287,85,56224.0
T287,86,60210.0
T287,87,60800.0
T287,88,60322.0
T287,89,50174.0
T287,90,46409.0
T287,91,47779.0
T287,92,44563.0
T287,93,50182.0
T287,94,51944.0
T287,95,54808.0
T287,96,55936.0
T287,97,58629.0
T287,98,63096.0
T287,99,66255.0
T287,100,74837.0
T287,101,71807.0
T287,102,75680.0
T287,103,64915.0
T287,104,62558.0
T287,105,67047.0
T287,106,70195.0
T287,107,72166.0
T287,108,73435.0
T287,109,73257.0
T287,110,73652.0
T287,111,73181.0
T287,112,69055.0
T287,113,67385.0
T287,114,57340.0
T287,115,63851.0
T287,116,64675.0
T287,117,63077.0
T287,118,56821.0
T287,119,57204.0
T287,120,54947.0
T287,121,52644.0
T287,122,57562.0
T287,123,62360.0
T287,124,49849.0
T287,125,49019.0
T287,126,50061.0
T287,127,51486.0
T287,128,55391.0
T287,129,49170.0
T287,130,49573.0
T287,131,54091.0
T287,132,61292.0
T287,133,64613.0
T287,134,63201.0
T287,135,53747.0
T287,136,54243.0
T287,137,57290.0
T287,138,49594.0
T287,139,41382.0
T287,140,40218.0
T287,141,39502.0
T287,142,39576.0
T287,143,40122.0
T287,144,40286.0
T287,145,40398.0
T287,146,40331.0
T287,147,42478.0
T287,148,46229.0
T287,149,48045.0
T287,150,48588.0
T287,151,50529.0
T287,152,54638.0
T287,153,67430.0
T287,154,72925.0
T287,155,60944.0
T288,0,40781.0
T288,1,45443.0
T288,2,45656.0
T288,3,44812.0
T288,4,44462.0
T288,5,44182.0
T288,6,44406.0
T288,7,43836.0
T288,8,41419.0
T288,9,37695.0
T288,10,32838.0
T288,11,30912.0
T288,12,29956.0
T288,13,30005.0
T288,14,29288.0
T288,15,35447.0
T288,16,36798.0
T288,17,39405.0
T288,18,38578.0
T288,19,59421.0
T288,20,49715.0
T288,21,57343.0
T288,22,58369.0
T288,23,53692.0
T288,24,55474.0
T288,25,73027.0
T288,26,62946.0
T288,27,61664.0
T288,28,74601.0
T288,29,71829.0
T288,30,64351.0
T288,31,66650.0
T288,32,62748.0
T288,33,66072.0
T288,34,62286.0
T288,35,72653.0
T288,36,71463.0
